,Image,RAM_Tags,YOLO_Tags
313,4452.jpg,city street | cross | crosswalk | direct | intersection | man | officer | pavement | road | stand | street corner,"3 person, 2 car, 2 handbag"
314,4466.jpg,city street | cross | crosswalk | person | intersection | man | pavement | road | spray | street corner | walk,"4 person, 2 car"
315,4480.jpg,city street | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | street corner | walk,"5 person, 2 car"
316,4494.jpg,city street | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | stand | street corner | walk,"5 person, 2 car"
317,4508.jpg,city street | cross | crosswalk | person | intersection | man | photo | picture | road | selfie | stand | street corner | take | walk,"5 person, 3 car, 1 handbag"
318,4522.jpg,city street | cross | crosswalk | person | intersection | man | pedestrian | photo | road | skateboarder | stand | street corner | take | walk,"4 person, 2 car"
319,4536.jpg,city street | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | stand | street corner | walk,"3 person, 3 car"
320,4550.jpg,car | city street | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | stand | street corner | walk,"4 person, 2 car"
321,4564.jpg,car | city street | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | stand | street corner | walk | woman,"3 person, 2 car"
322,4578.jpg,car | city street | cross | crosswalk | person | intersection | pavement | pedestrian | road | stand | street corner | walk | woman,"3 person, 2 car"
323,4592.jpg,car | city street | cross | crosswalk | person | intersection | man | monocycle | pedestrian | ride | road | street corner | walk | woman,"3 person, 2 car"
324,4606.jpg,car | city street | cross | crosswalk | doll | person | intersection | motorcycle | pavement | road | street corner | walk | woman,"3 person, 2 car"
325,4620.jpg,boy | car | child | cross | doll | hose | person | man | pavement | road | spray | street corner | take | walk | woman,"3 person, 2 car"
326,4634.jpg,blue | briefcase | car | city street | cross | crosswalk | person | man | pavement | photo | road | shirt | street corner | take | walk,"3 person, 2 car"
327,4648.jpg,car | city street | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | spray | stand | street corner | take | walk,"2 person, 2 car"
328,4662.jpg,city street | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | street corner | walk,"3 person, 2 car"
329,4676.jpg,city street | cross | crosswalk | person | man | pavement | pedestrian | road | shopping bag | street corner | walk | woman,"4 person, 2 car"
330,4690.jpg,bouquet | carry | catch | cross | crosswalk | flower | girl | person | pavement | road | shopping bag | street corner | walk | woman,"4 person, 2 car"
331,4704.jpg,city street | cross | crosswalk | person | intersection | pavement | pedestrian | puddle | road | shopping bag | street corner | walk | woman,"4 person, 2 car, 1 stop sign"
332,4718.jpg,city street | cross | crosswalk | person | intersection | pavement | pedestrian | road | shopping bag | street corner | walk | woman,"5 person, 2 car, 1 handbag"
333,4732.jpg,city | city street | cross | crosswalk | person | intersection | pedestrian | road | shopping bag | street corner | urban | walk,"5 person, 2 car, 1 handbag"
334,4746.jpg,city | city street | cross | crosswalk | person | intersection | pedestrian | road | street corner | urban | walk | zebra crossing,"5 person, 2 car"
335,4760.jpg,city | city street | cross | crosswalk | person | intersection | pavement | pedestrian | road | street corner | walk,"3 person, 2 car"
336,4774.jpg,car | city | city street | cross | crosswalk | person | intersection | pavement | pedestrian | road | street corner | walk,"5 person, 2 car, 2 handbag"
337,4788.jpg,car | city | city street | cross | crosswalk | person | intersection | pavement | pedestrian | road | street corner | walk,"4 person, 2 car"
338,4802.jpg,car | city | city street | cross | crosswalk | person | intersection | pavement | pedestrian | road | street corner | walk,"2 person, 2 car"
339,4816.jpg,car | city | city street | cross | crosswalk | person | intersection | pavement | pedestrian | road | street corner | walk,"2 person, 2 car"
340,4830.jpg,car | city | city street | cross | crosswalk | person | intersection | pavement | pedestrian | road | street corner | walk,"3 person, 2 car"
341,4844.jpg,car | city | city street | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | skateboarder | street corner | walk,"4 person, 2 car"
342,4858.jpg,car | city street | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | street corner | walk,"1 person, 4 car"
343,4872.jpg,city street | cross | crosswalk | person | intersection | man | pavement | road | stand | street corner | walk,"1 person, 3 car"
344,4886.jpg,city street | cross | crosswalk | person | intersection | man | pavement | road | spray | stand | street corner | walk | wash,"2 person, 2 car"
345,4900.jpg,blue | city street | cross | crosswalk | person | intersection | man | pavement | road | shirt | spray | street corner | walk | wash,"3 person, 3 car"
346,4914.jpg,blue | city street | clean | cross | crosswalk | person | intersection | man | pavement | ride | road | skateboarder | spray | stand | street corner | wash,"4 person, 3 car"
347,4928.jpg,blue | broom | city street | clean | cross | crosswalk | floor | person | man | pavement | road | shirt | spray | street corner | wash,3 car
348,4942.jpg,blue | city street | cross | crosswalk | person | intersection | jeans | man | pavement | road | shirt | stand | street corner | walk | wash,"2 person, 4 car"
349,4956.jpg,biker | blue | city street | cross | crosswalk | person | intersection | man | pavement | pedestrian | ride | road | shirt | stand | street corner | walk,"3 person, 3 car"
350,4970.jpg,bicycle | biker | blue | city street | cross | crosswalk | person | intersection | man | ride | road | stand | street corner,"2 person, 2 car"
351,4984.jpg,blue | city street | cross | crosswalk | person | intersection | jacket | man | pavement | road | stand | street corner | walk,"4 person, 3 car"
352,4998.jpg,blue | city street | cross | crosswalk | person | intersection | jacket | man | pavement | road | stand | street corner,"4 person, 2 car"
353,5012.jpg,blue | city street | clean | cross | crosswalk | person | intersection | man | pavement | road | shirt | street corner | walk | wash,"3 person, 2 car"
354,5026.jpg,city street | cross | crosswalk | person | man | pavement | ride | road | scooter | skateboard | skateboarder | street corner | walk,"2 person, 2 car"
355,5040.jpg,city street | crosswalk | person | intersection | man | moped | motorbike | motorcycle | pavement | push | ride | road | scooter | skateboarder | street corner,"4 person, 1 bicycle, 2 car, 1 backpack, 1 handbag"
356,5054.jpg,car | city street | cross | crosswalk | person | intersection | man | moped | motorbike | motorcycle | push | ride | road | scooter | street corner,"3 person, 2 car, 1 motorcycle"
357,5068.jpg,car | city street | cross | crosswalk | person | intersection | man | moped | motorcycle | pavement | pedestrian | road | scooter | street corner | walk,"5 person, 1 bicycle, 2 car, 1 cell phone"
358,5082.jpg,car | city street | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | street corner | walk,"6 person, 2 car, 2 skateboard"
359,5096.jpg,car | city street | cross | crosswalk | person | man | pavement | pedestrian | road | street corner | walk,"7 person, 1 bicycle, 2 car, 1 skateboard"
360,5110.jpg,car | city street | couple | cross | crosswalk | person | man | pavement | road | street corner | walk | woman,"5 person, 2 car, 1 motorcycle"
361,5124.jpg,car | city street | couple | cross | crosswalk | person | intersection | man | pedestrian | road | street corner | walk,"8 person, 1 bicycle, 2 car"
362,5138.jpg,car | city street | cross | crosswalk | person | intersection | man | pedestrian | road | stand | street corner | walk | zebra crossing,"6 person, 2 car"
363,5152.jpg,car | city street | cross | crosswalk | person | skate | intersection | man | pavement | pedestrian | road | skateboarder | stand | street corner | walk,"4 person, 2 car, 1 fire hydrant"
364,5166.jpg,car | city street | cross | crosswalk | green | person | skate | intersection | jog | man | pavement | ride | road | skateboarder | street corner | walk,"6 person, 2 car"
365,5180.jpg,car | city street | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | sedan | street corner | walk | white,"3 person, 3 car, 1 fire hydrant"
366,5194.jpg,car | city street | curb | drive | person | intersection | pavement | road | sedan | silver | street corner,"6 person, 2 car"
367,5208.jpg,car | city | city street | cross | crosswalk | person | intersection | pavement | pedestrian | road | street corner | walk,"5 person, 3 car, 1 backpack"
368,5222.jpg,city | city street | cross | crosswalk | person | intersection | pavement | pedestrian | road | street corner | walk,"4 person, 3 car, 1 fire hydrant, 1 backpack"
369,5236.jpg,city street | couple | cross | crosswalk | dress | person | intersection | man | pedestrian | road | street corner | walk | woman | zebra crossing,"5 person, 4 car"
370,5250.jpg,car | city street | couple | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | street corner | walk | woman,"6 person, 2 car"
371,5264.jpg,car | city street | couple | cross | crosswalk | hand | girl | person | intersection | man | pavement | road | shopping bag | street corner | walk | woman,"5 person, 2 car"
372,5278.jpg,car | city street | cross | crosswalk | dress | person | man | pavement | road | sandal | street corner | walk | woman,"6 person, 2 car"
373,5292.jpg,city street | cross | crosswalk | dress | girl | hose | person | pavement | road | sandal | spray | street corner | umbrella | walk | white | woman,"5 person, 2 car"
374,5306.jpg,building | car | city street | crack | cross | crosswalk | person | intersection | pavement | road | street corner | street sign | walk,"4 person, 2 car, 1 handbag"
375,5320.jpg,car | city street | cross | crosswalk | drive | person | intersection | pavement | road | street corner | walk,"7 person, 3 car"
376,5334.jpg,building | car | city street | cross | crosswalk | curb | drive | person | intersection | pavement | road | sedan | street corner | white,"7 person, 3 car, 2 handbag"
377,5348.jpg,building | car | city street | cross | crosswalk | drive | person | intersection | pavement | road | street corner | street sign | walk,"8 person, 3 car, 1 handbag, 1 cell phone"
378,5362.jpg,building | car | city street | cross | crosswalk | person | intersection | pavement | road | street corner | street sign | walk,"5 person, 3 car, 1 backpack, 2 handbag"
379,5376.jpg,building | car | city street | crack | cross | crosswalk | person | intersection | pavement | road | street corner | street sign | walk,"8 person, 4 car, 1 backpack, 1 handbag, 1 skateboard"
380,5390.jpg,city street | cross | crosswalk | person | jog | man | pavement | road | shoe | street corner | walk | woman,"5 person, 3 car, 1 backpack, 3 handbag"
381,5404.jpg,city street | cross | crosswalk | person | man | pavement | road | shoe | street corner | walk,"8 person, 3 car, 2 handbag"
382,5418.jpg,car | city street | crack | cross | crosswalk | person | man | pavement | pedestrian | road | spray | street corner | walk,"8 person, 5 car, 1 handbag"
383,5432.jpg,boy | car | child | clean | cross | crosswalk | hose | person | man | pavement | road | spray | street corner | wash,"8 person, 4 car, 1 skateboard"
384,5446.jpg,car | city street | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | street corner | walk,"7 person, 3 car"
385,5460.jpg,car | city street | cross | crosswalk | person | intersection | man | pavement | puddle | road | spray | street corner | walk,"7 person, 3 car"
386,5474.jpg,car | city street | couple | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | spray | street corner | walk | woman,"7 person, 3 car"
387,5488.jpg,car | city street | couple | cross | crosswalk | person | intersection | jog | man | pavement | pedestrian | road | spray | street corner | walk,"5 person, 4 car"
388,5502.jpg,baby carriage | car | city street | cross | crosswalk | person | intersection | man | motorcycle | pedestrian | ride | road | scooter | skateboarder | street corner | walk,"5 person, 4 car"
389,5516.jpg,car | city street | cross | crosswalk | drive | person | intersection | man | moped | motorbike | motorcycle | motorcyclist | pedestrian | ride | road | scooter | street corner | walk,"3 person, 5 car, 1 backpack, 1 handbag"
390,5530.jpg,city street | cross | crosswalk | person | intersection | man | moped | motorbike | motorcycle | ride | road | scooter | spray | street corner,"7 person, 3 car, 1 backpack, 1 handbag"
391,5544.jpg,bicycle | biker | city | city street | cross | crosswalk | person | intersection | man | pedestrian | ride | road | street corner | walk,"7 person, 2 car, 1 backpack"
392,5558.jpg,bicycle | city street | cross | crosswalk | person | intersection | man | pavement | pedestrian | ride | road | scooter | street corner | walk,"7 person, 3 car, 1 backpack"
393,5572.jpg,bicycle | city street | cross | crosswalk | dress | person | intersection | man | pavement | pedestrian | ride | road | street corner | walk | woman,"6 person, 4 car, 1 backpack, 1 handbag"
394,5586.jpg,bicycle | city street | cross | crosswalk | person | intersection | man | pedestrian | ride | road | street corner | walk | woman,"8 person, 2 car, 1 handbag"
395,5600.jpg,bicycle | biker | city street | cross | crosswalk | dress | person | intersection | man | ride | road | street corner | walk | woman,"7 person, 2 car, 1 handbag"
396,5614.jpg,city street | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | street corner | walk | woman,"5 person, 2 car, 1 handbag"
397,5628.jpg,city street | cross | crosswalk | person | intersection | man | pedestrian | road | street corner | walk | woman,"6 person, 3 car, 4 handbag"
398,5642.jpg,city street | cross | crosswalk | person | intersection | man | pavement | road | shirt | street corner | walk | woman | zebra crossing,"6 person, 3 car, 3 handbag"
399,5656.jpg,blue | city street | cross | crosswalk | person | intersection | khaki | man | pavement | road | shirt | street corner | walk | woman,"7 person, 3 car, 4 handbag"
400,5670.jpg,blue | city street | cross | crosswalk | person | intersection | khaki | man | pavement | road | shirt | street corner | walk | woman,"6 person, 4 car, 1 handbag"
401,5684.jpg,blue | city street | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | shirt | street corner | walk | woman,"7 person, 3 car, 1 handbag"
402,5698.jpg,car | city street | cross | crosswalk | person | intersection | pavement | pedestrian | road | street corner | walk,"6 person, 3 car, 3 handbag"
403,5712.jpg,building | car | city street | cross | crosswalk | person | intersection | pavement | road | street corner | street sign | walk,"5 person, 2 car, 2 handbag"
404,5726.jpg,city street | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | street corner | walk,"5 person, 3 car"
405,5740.jpg,city street | cross | crosswalk | man | pavement | phone | road | shirt | stand | street corner | talk | tie | walk,"5 person, 3 car"
406,5754.jpg,city street | cross | crosswalk | person | man | pavement | road | shirt | street corner | walk | woman,"2 person, 3 car"
407,5768.jpg,city street | cross | crosswalk | person | man | pavement | road | shirt | street corner | walk | woman,"5 person, 3 car"
408,5782.jpg,city street | cross | crosswalk | dress shirt | person | intersection | man | pavement | road | shirt | street corner | walk,"9 person, 3 car"
409,5796.jpg,city street | couple | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | street corner | walk | zebra crossing,"3 person, 3 car"
410,5810.jpg,city street | cross | crosswalk | person | jog | man | pavement | road | skateboarder | street corner | walk,"4 person, 2 car"
411,5824.jpg,city street | cross | crosswalk | person | leash | man | pavement | road | skateboarder | spray | street corner | walk,"4 person, 2 car"
412,5838.jpg,building | car | city street | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | street corner | walk,"5 person, 3 car"
413,5852.jpg,building | car | city street | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | street corner | walk,"1 person, 3 car"
414,5866.jpg,building | car | city street | cross | crosswalk | person | intersection | pavement | pedestrian | road | street corner | walk,"4 person, 2 car"
415,5880.jpg,car | city street | cross | crosswalk | person | intersection | pavement | pedestrian | road | street corner | walk,"3 person, 2 car"
416,5894.jpg,car | city street | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | street corner | walk,"2 person, 3 car"
417,5908.jpg,building | car | city street | crosswalk | drive | intersection | road | street corner | white,"4 person, 2 car"
418,5922.jpg,car | city street | cross | crosswalk | drive | person | intersection | pavement | pedestrian | road | street corner | walk,"4 person, 2 car, 1 handbag, 1 skateboard"
419,5936.jpg,car | city street | cross | crosswalk | person | intersection | pavement | pedestrian | road | street corner | walk,"4 person, 2 car, 1 handbag"
420,5950.jpg,car | city street | cross | crosswalk | person | intersection | pavement | pedestrian | road | street corner | walk,"3 person, 2 car, 1 handbag"
421,5964.jpg,car | city street | cross | crosswalk | person | intersection | pavement | pedestrian | road | street corner | walk,"6 person, 2 car"
422,5978.jpg,car | city street | cross | crosswalk | person | intersection | man | pedestrian | ride | road | street corner | walk,"4 person, 2 car, 1 handbag"
423,5992.jpg,car | city street | cross | crosswalk | person | intersection | man | pedestrian | road | street corner | walk,"3 person, 2 car, 1 handbag"
424,6006.jpg,car | city street | cross | crosswalk | person | intersection | jog | man | pedestrian | road | street corner | walk | woman,"3 person, 2 car, 1 kite"
425,6020.jpg,car | city street | cross | crosswalk | person | intersection | jog | man | pavement | road | street corner | walk | woman,"3 person, 2 car"
426,6034.jpg,car | city street | cross | crosswalk | person | man | pavement | road | street corner | walk | woman,"3 person, 2 car"
427,6048.jpg,car | city street | cross | crosswalk | person | man | pavement | road | street corner | walk | woman,"2 person, 2 car"
428,6062.jpg,black | building | car | city street | crosswalk | curb | drive | intersection | park | pavement | road | street corner | street sign,"2 person, 2 car"
429,6076.jpg,black | car | city street | crosswalk | curb | drive | intersection | park | pavement | road | street corner,"2 person, 2 car"
430,6090.jpg,black | building | car | city street | curb | drive | intersection | license plate | pavement | road | sedan | street corner | suv,"2 person, 2 car"
431,6104.jpg,building | car | city street | cross | crosswalk | drive | intersection | pavement | road | traffic light | street corner,"2 person, 2 car"
432,6118.jpg,black | car | city street | cross | crosswalk | drive | person | intersection | pavement | road | street corner | street sign,"2 person, 2 car"
433,6132.jpg,black | building | car | city street | cross | crosswalk | drive | intersection | pavement | road | street corner | suv,"1 person, 3 car"
434,6146.jpg,black | car | city street | cross | crosswalk | curb | drive | intersection | park | road | sedan | street corner | suv,"1 person, 3 car"
435,6160.jpg,black | car | city street | curb | drive | intersection | license plate | road | sedan | street corner | suv | vehicle,"3 person, 3 car"
436,6174.jpg,car | city street | cross | crosswalk | drive | intersection | jeep | road | street corner | suv | vehicle,"2 person, 4 car"
437,6188.jpg,building | car | city street | cross | crosswalk | person | intersection | man | pavement | ride | road | scooter | street corner | walk,"3 person, 3 car"
438,6202.jpg,city street | cross | crosswalk | person | intersection | man | moped | motorbike | motorcycle | motorcyclist | ride | road | scooter | spray | street corner,"1 person, 6 car"
439,6216.jpg,city street | crosswalk | drive | person | intersection | man | moped | motorbike | motorcycle | motorcyclist | ride | road | scooter | street corner,"1 person, 4 car"
440,6230.jpg,car | city street | cross | crosswalk | person | intersection | man | moped | motorbike | motorcycle | motorcyclist | road | scooter | street corner | walk | woman,"3 person, 4 car"
441,6244.jpg,city street | cross | crosswalk | person | intersection | man | pavement | road | shopping bag | street corner | walk | woman,"4 person, 2 car"
442,6258.jpg,city street | cross | crosswalk | person | intersection | jog | man | road | shirt | street corner | walk | woman,"4 person, 3 car"
443,6272.jpg,city street | cross | crosswalk | person | jog | man | marathon | road | runner | shirt | short | street corner | woman,"3 person, 1 bicycle, 3 car"
444,6286.jpg,city street | cross | crosswalk | person | intersection | man | pavement | road | street corner | walk,"2 person, 3 car"
445,6300.jpg,bag | city street | cross | crosswalk | person | man | pavement | road | shirt | shopping bag | street corner | walk,"2 person, 2 car"
446,6314.jpg,city street | cross | crosswalk | person | man | pavement | road | shirt | shopping bag | short | street corner | street sign | tennis racket | walk,"3 person, 2 car"
447,6328.jpg,bag | carry | city street | cross | crosswalk | person | man | pavement | road | shopping bag | stool | street corner | walk,"2 person, 3 car"
448,6342.jpg,building | car | city street | crack | cross | crosswalk | person | intersection | pavement | road | street corner | street sign | walk,"3 person, 3 car"
449,6356.jpg,city street | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | street corner | walk | woman,"4 person, 4 car"
450,6370.jpg,city street | cross | crosswalk | person | intersection | pavement | pedestrian | road | street corner | walk | woman,"3 person, 5 car"
451,6384.jpg,city street | cross | crosswalk | girl | person | intersection | pavement | pedestrian | road | street corner | walk | woman,"3 person, 5 car"
452,6398.jpg,city street | cross | crosswalk | person | intersection | pavement | puddle | road | street corner | walk | woman,"3 person, 5 car"
453,6412.jpg,bag | city street | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | shopping bag | street corner | walk | woman,"3 person, 5 car"
454,6426.jpg,bag | carry | city street | cross | crosswalk | drag | person | pavement | push | road | shopping bag | street corner | walk | woman,"4 person, 5 car"
455,6440.jpg,bag | carry | city street | cross | crosswalk | person | paper bag | pavement | pedestrian | road | shopping bag | street corner | walk | woman,"2 person, 5 car"
456,6454.jpg,city street | cross | crosswalk | person | intersection | pavement | pedestrian | road | shopping bag | spray | street corner | walk | woman,"2 person, 5 car"
457,6468.jpg,city street | cross | crosswalk | person | intersection | pavement | pedestrian | road | shopping bag | street corner | walk | woman,"3 person, 5 car"
458,6482.jpg,city street | cross | crosswalk | person | intersection | pavement | pedestrian | road | street corner | walk | woman,"2 person, 5 car"
459,6496.jpg,city street | cross | crosswalk | person | man | pavement | road | shopping bag | spray | street corner | walk | woman,"3 person, 5 car"
460,6510.jpg,city street | cross | crosswalk | person | pavement | road | sandal | shopping bag | stand | street corner | walk | woman,"2 person, 5 car"
461,6524.jpg,city street | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | shopping bag | street corner | walk,"2 person, 4 car"
462,6538.jpg,building | car | city street | crack | cross | crosswalk | person | intersection | pavement | pedestrian | road | street corner | street sign | walk,4 car
463,6552.jpg,building | car | city street | crack | cross | crosswalk | person | intersection | pavement | pedestrian | road | street corner | street sign | walk,"1 person, 5 car"
464,6566.jpg,biker | building | car | city street | cross | crosswalk | person | intersection | pavement | pedestrian | ride | road | street corner | street sign | walk,"1 person, 6 car"
465,6580.jpg,bicycle | biker | bike lane | car | city | city street | cross | crosswalk | person | intersection | man | pedestrian | ride | road | street corner,"2 person, 4 car"
466,6594.jpg,bicycle | bicycle helmet | biker | bike lane | car | city street | cross | crosswalk | person | intersection | man | ride | road | street corner,"2 person, 3 car"
467,6608.jpg,bicycle | bicycle helmet | biker | bike lane | car | city street | cross | crosswalk | person | intersection | man | ride | road | street corner,"4 car, 1 motorcycle"
468,6622.jpg,black | car | city street | cross | crosswalk | curb | drive | person | intersection | pavement | road | street corner | street sign | walk,"3 person, 5 car"
469,6636.jpg,car | city street | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | street corner | walk,"3 person, 5 car"
470,6650.jpg,city street | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | street corner | walk,"2 person, 5 car"
471,6664.jpg,city street | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | street corner | walk,"3 person, 3 car"
472,6678.jpg,city street | cross | crosswalk | person | skate | intersection | man | pavement | ride | road | skateboard | skateboarder | skater | street corner | walk | zebra crossing,"2 person, 4 car, 1 skateboard"
473,6692.jpg,biker | city street | cross | crosswalk | person | intersection | man | pedestrian | ride | road | skateboarder | street corner | walk,"2 person, 4 car"
474,6706.jpg,city street | cross | crosswalk | person | intersection | man | pavement | pedestrian | ride | road | street corner | walk,"1 person, 4 car"
475,6720.jpg,city street | cross | crosswalk | person | jog | man | pavement | road | shoe | street corner | walk,"4 person, 4 car"
476,6734.jpg,city street | cross | crosswalk | person | man | pavement | road | skateboarder | street corner | walk,"4 person, 3 car"
477,6748.jpg,city street | cross | crosswalk | person | man | pavement | pedestrian | road | street corner | walk,"5 person, 3 car"
478,6762.jpg,boy | city street | cross | crosswalk | person | man | pavement | play | road | short | skateboarder | street corner | walk,"4 person, 3 car"
479,6776.jpg,city street | cross | crosswalk | person | man | pavement | pedestrian | road | street corner | umbrella | walk | woman,"3 person, 6 car"
480,6790.jpg,biker | car | city street | cross | crosswalk | person | intersection | man | pavement | pedestrian | ride | road | street corner | walk,"2 person, 5 car, 1 backpack"
481,6804.jpg,building | car | city street | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | street corner | street sign | walk,"2 person, 5 car"
482,6818.jpg,building | car | city street | cross | crosswalk | drive | person | intersection | pavement | road | street corner | street sign,"1 person, 3 car"
483,6832.jpg,building | car | city street | cross | crosswalk | drive | person | intersection | pavement | road | scooter | silver | street corner | street sign,"2 person, 3 car"
484,6846.jpg,car | city street | cross | crosswalk | drive | person | intersection | pavement | road | silver | street corner,"3 person, 3 car"
485,6860.jpg,car | city street | cross | crosswalk | drive | person | intersection | pavement | road | street corner | walk,"3 person, 3 car"
486,6874.jpg,car | city street | cross | crosswalk | drive | person | intersection | man | pavement | road | silver | street corner | walk,"2 person, 4 car"
487,6888.jpg,car | city street | cross | crosswalk | drive | person | intersection | man | pavement | road | silver | street corner,"5 person, 4 car, 1 backpack"
488,6902.jpg,car | city street | cross | crosswalk | drive | person | intersection | man | pavement | road | silver | street corner | walk,"4 person, 4 car, 1 backpack"
489,6916.jpg,car | city street | cross | crosswalk | drive | person | intersection | pavement | road | silver | street corner | walk,"1 person, 4 car, 1 backpack"
490,6930.jpg,car | city street | cross | crosswalk | drive | person | intersection | pavement | road | street corner | walk,"3 person, 4 car, 1 backpack"
491,6944.jpg,blue | car | city street | cross | crosswalk | dress | person | pavement | road | stand | street corner | walk | woman,"4 person, 2 car"
492,6958.jpg,car | city street | cross | crosswalk | person | pavement | road | stand | street corner | walk | woman,"5 person, 2 car"
493,6972.jpg,blue | car | city street | cross | crosswalk | dress | girl | person | pavement | road | street corner | walk | woman,"4 person, 2 car"
494,6986.jpg,blue | car | city street | cross | crosswalk | dress | girl | person | intersection | road | school uniform | street corner | walk | woman,"5 person, 2 car"
495,7000.jpg,blue | car | city street | cross | crosswalk | dress | person | road | street corner | walk | woman,"6 person, 2 car"
496,7014.jpg,baby carriage | blue | car | city street | cross | crosswalk | dress | person | man | road | shirt | spray | walk | woman,"6 person, 2 car"
497,7028.jpg,baby carriage | car | city street | cross | crosswalk | dress | person | intersection | man | motorcycle | pedestrian | push | road | scooter | street corner | walk | woman,"8 person, 2 car"
498,7042.jpg,bicycle | bicycle helmet | biker | car | city street | cross | crosswalk | person | intersection | man | monocycle | moped | motorbike | motorcycle | ride | road | scooter | street corner | tricycle | woman,"7 person, 2 car"
499,7056.jpg,baby | baby carriage | car | child | cross | crosswalk | person | man | mobility scooter | pavement | push | road | scooter | skateboarder | street corner | surfboard | walk | woman,"7 person, 2 car, 1 skateboard"
500,7070.jpg,baby | baby carriage | car | city street | cross | crosswalk | person | pavement | pedestrian | push | road | street corner | walk | woman,"7 person, 2 car, 1 skateboard"
501,7084.jpg,city street | cross | crosswalk | person | intersection | jacket | pavement | pink | road | street corner | sweatshirt | walk | woman,"7 person, 2 car, 1 backpack"
502,7098.jpg,city street | cross | crosswalk | person | intersection | man | pavement | pink | road | stand | street corner | walk | woman,"8 person, 2 car, 1 backpack"
503,7112.jpg,backpack | smartphone | city street | cross | crosswalk | person | man | pavement | pedestrian | phone | road | walk | woman,"7 person, 2 car"
504,7126.jpg,smartphone | city street | cross | crosswalk | girl | person | pavement | phone | road | street corner | walk | woman,"6 person, 2 car"
505,7140.jpg,city street | cross | crosswalk | person | pavement | road | street corner | walk | woman,"5 person, 2 car"
506,7154.jpg,city street | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | street corner | walk | zebra crossing,"6 person, 2 car"
507,7168.jpg,city street | cross | crosswalk | person | intersection | pavement | pedestrian | road | street corner | walk | woman,"4 person, 3 car, 1 handbag"
508,7182.jpg,city street | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | street corner | walk | zebra crossing,"6 person, 3 car"
509,7196.jpg,car | city street | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | street corner | walk | zebra crossing,"3 person, 4 car"
510,7210.jpg,car | city street | cross | crosswalk | person | intersection | pavement | pedestrian | road | street corner | walk | zebra crossing,"6 person, 3 car"
511,7224.jpg,car | city street | cross | crosswalk | person | intersection | pavement | pedestrian | road | street corner | walk | zebra crossing,"7 person, 3 car"
512,7238.jpg,car | city street | cross | crosswalk | drive | person | intersection | pavement | pedestrian | road | street corner | walk,"7 person, 2 car"
513,7252.jpg,car | city street | cross | crosswalk | drive | person | intersection | pavement | pedestrian | road | sedan | street corner | suv | walk,"5 person, 1 bicycle, 5 car, 1 motorcycle"
514,7266.jpg,car | city street | curb | drive | intersection | license plate | minivan | pavement | road | sedan | silver | street corner | suv,"7 person, 1 bicycle, 3 car, 1 backpack"
515,7280.jpg,car | city street | crack | curb | drive | intersection | license plate | minivan | pavement | road | sedan | street corner | street sign | suv | vehicle,"9 person, 2 bicycle, 2 car, 1 motorcycle"
516,7294.jpg,car | city street | cross | crosswalk | drive | person | intersection | pavement | road | street corner | walk,"9 person, 1 bicycle, 3 car, 1 motorcycle"
517,7308.jpg,car | city street | cross | crosswalk | drive | person | intersection | pavement | red | road | street corner | walk,"6 person, 1 bicycle, 4 car"
518,7322.jpg,car | city street | crosswalk | curb | drive | intersection | red | road | sedan | street corner | sports car,"5 person, 1 bicycle, 4 car, 1 motorcycle"
519,7336.jpg,car | city street | crosswalk | curb | drive | intersection | pavement | red | road | street corner | sports car,"3 person, 3 car"
520,7350.jpg,building | taxi | car | city street | crosswalk | curb | drive | intersection | pavement | police car | red | road | street corner,"4 person, 4 car"
521,7364.jpg,taxi | car | city street | crosswalk | curb | drive | intersection | police | police car | road | spray | street corner,"3 person, 4 car"
